"Local.Date.and.Time","participant","trial","Emo","Response","onset_t","react_t","csum_t","t_s","t_m"
"21/11/2024 13:38:32","M88210",4,"bored",83,3891.93700000001,6454.98199999964,64797.4320000004,180,3
"21/11/2024 13:38:35","M88210",4,"frustrated",1,1783.26199999999,2893.84700000074,67691.2790000011,183,3.05
"21/11/2024 13:38:40","M88210",4,"happy",63,883.29800000001,4579.59299999999,72270.8720000011,188,3.13333333333333
"21/11/2024 13:39:15","M88210",5,"frustrated",1,3049.878,4096.36200000037,76367.2340000015,223,3.71666666666667
"21/11/2024 13:39:18","M88210",5,"bored",74,1816.59400000001,3376.79199999999,79744.0260000015,226,3.76666666666667
"21/11/2024 13:39:21","M88210",5,"happy",63,1587.82900000003,2784.35999999964,82528.3860000011,229,3.81666666666667
"21/11/2024 13:40:08","M88210",6,"frustrated",2,12225.025,15683.6839999996,98212.0700000007,276,4.6
"21/11/2024 13:40:12","M88210",6,"happy",60,1216.61799999996,4013.29699999961,102225.367,280,4.66666666666667
"21/11/2024 13:40:16","M88210",6,"bored",91,3066.54399999999,4014.68699999998,106240.054,284,4.73333333333333
"21/11/2024 13:40:58","M88210",7,"frustrated",1,10574.286,11846.4769999996,118086.531,326,5.43333333333333
"21/11/2024 13:41:02","M88210",7,"bored",95,1672.478,3777.67500000109,121864.206000001,330,5.5
"21/11/2024 13:41:04","M88210",7,"happy",69,1033.29200000002,1983.25399999996,123847.460000001,332,5.53333333333333
"21/11/2024 13:41:40","M88210",8,"happy",64,4074.98100000003,4984.39799999964,128831.858000001,368,6.13333333333333
"21/11/2024 13:41:44","M88210",8,"bored",92,3033.212,3983.17400000006,132815.032000001,372,6.2
"21/11/2024 13:41:47","M88210",8,"frustrated",1,1883.25799999997,2799.88799999992,135614.920000001,375,6.25
"21/11/2024 13:42:22","M88210",9,"happy",66,3007.69699999999,4473.37599999964,140088.296,410,6.83333333333333
"21/11/2024 13:42:26","M88210",9,"bored",95,1999.91999999998,3443.93700000073,143532.233000001,414,6.9
"21/11/2024 13:42:28","M88210",9,"frustrated",0,1799.92800000001,2776.94099999999,146309.174000001,416,6.93333333333333
"21/11/2024 13:43:10","M88210",10,"happy",54,9099.636,10233.4200000004,156542.594000001,458,7.63333333333333
"21/11/2024 13:43:12","M88210",10,"bored",99,1566.60399999999,2509.53500000038,159052.129000002,460,7.66666666666667
"21/11/2024 13:43:16","M88210",10,"frustrated",11,1499.94,3928.33499999961,162980.464000001,464,7.73333333333333
"21/11/2024 13:43:50","M88210",11,"happy",39,2183.24599999993,3225.37399999995,166205.838000001,498,8.3
"21/11/2024 13:43:53","M88210",11,"bored",98,1649.93400000001,2664.94900000072,168870.787000002,501,8.35
"21/11/2024 13:43:55","M88210",11,"frustrated",55,1316.61400000006,2059.255,170930.042000002,503,8.38333333333333
"21/11/2024 13:44:30","M88210",12,"happy",51,2099.91599999997,4150.29599999997,175080.338000002,538,8.96666666666667
"21/11/2024 13:44:33","M88210",12,"bored",98,1783.26199999999,2697.01899999997,177777.357000002,541,9.01666666666667
"21/11/2024 13:44:35","M88210",12,"frustrated",80,1333.27999999991,2226.79299999995,180004.150000002,543,9.05
"21/11/2024 13:38:42","M32156",0,"frustrated",0,2549.9,4986.70000004768,4986.70000004768,0,0
"21/11/2024 13:38:47","M32156",0,"happy",20,2550,4849.9,9836.60000004768,5,0.0833333333333333
"21/11/2024 13:38:51","M32156",0,"bored",1,2616.5,3873.70000004768,13710.3000000954,9,0.15
"21/11/2024 13:39:28","M32156",1,"happy",20,3683.2,6295.60000002384,20005.9000001192,46,0.766666666666667
"21/11/2024 13:39:31","M32156",1,"frustrated",0,2199.89999999999,3197.00000007152,23202.9000001907,49,0.816666666666667
"21/11/2024 13:39:34","M32156",1,"bored",1,1266.59999999999,3366.49999999999,26569.4000001907,52,0.866666666666667
"21/11/2024 13:40:11","M32156",2,"frustrated",0,4699.89999999999,5799.80000000002,32369.2000001907,89,1.48333333333333
"21/11/2024 13:40:18","M32156",2,"happy",20,1449.89999999999,6683.19999999998,39052.4000001907,96,1.6
"21/11/2024 13:40:20","M32156",2,"bored",0,1850,2799.40000002384,41851.8000002145,98,1.63333333333333
"21/11/2024 13:40:56","M32156",3,"bored",20,1733.30000000002,5050.00000000003,46901.8000002146,134,2.23333333333333
"21/11/2024 13:41:00","M32156",3,"frustrated",0,2383.09999999998,3624.50000004767,50526.3000002623,138,2.3
"21/11/2024 13:41:02","M32156",3,"happy",20,1016.60000000001,2216.60000000003,52742.9000002623,140,2.33333333333333
"21/11/2024 13:41:38","M32156",4,"frustrated",20,2216.59999999998,4657.79999999999,57400.7000002623,176,2.93333333333333
"21/11/2024 13:41:42","M32156",4,"bored",20,1166.69999999998,3799.99999999997,61200.7000002622,180,3
"21/11/2024 13:41:45","M32156",4,"happy",10,716.600000000006,3732.99999999997,64933.7000002622,183,3.05
"21/11/2024 13:42:21","M32156",5,"happy",10,1700,4198.80000004769,69132.5000003099,219,3.65
"21/11/2024 13:42:25","M32156",5,"frustrated",25,1333.19999999998,4279.29999999999,73411.8000003099,223,3.71666666666667
"21/11/2024 13:42:29","M32156",5,"bored",40,1083.30000000002,3796.9000000477,77208.7000003576,227,3.78333333333333
"21/11/2024 13:43:03","M32156",6,"frustrated",30,1516.69999999995,3648.80000004766,80857.5000004053,261,4.35
"21/11/2024 13:43:07","M32156",6,"happy",6,1599.90000000002,4102.10000009538,84959.6000005006,265,4.41666666666667
"21/11/2024 13:43:12","M32156",6,"bored",40,1333.40000000002,4983.10000004771,89942.7000005483,270,4.5
"21/11/2024 13:43:47","M32156",7,"frustrated",40,1500,3829.40000002383,93772.1000005722,305,5.08333333333333
"21/11/2024 13:43:51","M32156",7,"happy",5,1799.90000000002,3877.20000000001,97649.3000005722,309,5.15
"21/11/2024 13:43:55","M32156",7,"bored",45,1883.19999999995,4442.09999999998,102091.400000572,313,5.21666666666667
"21/11/2024 13:44:29","M32156",8,"happy",0,1733.40000000002,2859.30000009539,104950.700000668,347,5.78333333333333
"21/11/2024 13:44:33","M32156",8,"frustrated",70,966.600000000035,3416.60000000003,108367.300000668,351,5.85
"21/11/2024 13:44:35","M32156",8,"bored",90,916.599999999977,2883.20000000001,111250.500000668,353,5.88333333333333
"21/11/2024 13:45:10","M32156",9,"frustrated",80,1199.90000000002,3382.60000004771,114633.100000715,388,6.46666666666667
"21/11/2024 13:45:13","M32156",9,"bored",90,750.100000000035,3203.30000009539,117836.400000811,391,6.51666666666667
"21/11/2024 13:45:15","M32156",9,"happy",0,866.700000000012,1924.70000007155,119761.100000882,393,6.55
"21/11/2024 13:45:49","M32156",10,"happy",0,2166.70000000001,3177.60000007151,122938.700000954,427,7.11666666666667
"21/11/2024 13:45:53","M32156",10,"bored",90,1983.29999999999,3913.50000009534,126852.200001049,431,7.18333333333333
"21/11/2024 13:45:59","M32156",10,"frustrated",90,733.399999999965,6398.60000007151,133250.800001121,437,7.28333333333333
"21/11/2024 13:46:36","M32156",11,"bored",95,1983.20000000001,5265.5,138516.300001121,474,7.9
"21/11/2024 13:46:40","M32156",11,"frustrated",90,1116.70000000001,3974.80000002385,142491.100001144,478,7.96666666666667
"21/11/2024 13:46:42","M32156",11,"happy",0,1500,2542.09999999998,145033.200001144,480,8
"21/11/2024 13:47:20","M32156",12,"frustrated",90,4416.5,7260.60000009532,152293.80000124,518,8.63333333333333
"21/11/2024 13:47:23","M32156",12,"happy",0,1666.5,2483.09999999998,154776.90000124,521,8.68333333333333
"21/11/2024 13:47:25","M32156",12,"bored",100,766.70000000007,1807.90000000002,156584.80000124,523,8.71666666666667
"21/11/2024 13:46:20","M53772",0,"frustrated",72,6827.7,7843.40000000149,7843.40000000149,0,0
"21/11/2024 13:46:24","M53772",0,"happy",28,3130.79999999999,4029.89999999999,11873.3000000015,4,0.0666666666666667
"21/11/2024 13:46:30","M53772",0,"bored",84,5212.5,6101.7000000015,17975.000000003,10,0.166666666666667
"21/11/2024 13:47:11","M53772",1,"bored",70,9342.30000000002,10531.6000000022,28506.6000000052,51,0.85
"21/11/2024 13:47:15","M53772",1,"happy",14,2248.20000000001,3378.19999999925,31884.8000000044,55,0.916666666666667
"21/11/2024 13:47:19","M53772",1,"frustrated",94,3713.70000000001,4736.00000000224,36620.8000000067,59,0.983333333333333
"21/11/2024 13:47:57","M53772",2,"frustrated",98,5278.90000000002,6543.50000000076,43164.3000000074,97,1.61666666666667
"21/11/2024 13:48:01","M53772",2,"bored",98,2897.69999999998,3987.60000000073,47151.9000000082,101,1.68333333333333
"21/11/2024 13:48:05","M53772",2,"happy",4,2930.90000000002,3710.39999999927,50862.3000000074,105,1.75
"21/11/2024 13:48:40","M53772",3,"frustrated",92,3580.40000000002,4563.00000000006,55425.3000000075,140,2.33333333333333
"21/11/2024 13:48:44","M53772",3,"bored",95,2381.29999999999,3691.29999999923,59116.6000000067,144,2.4
"21/11/2024 13:48:46","M53772",3,"happy",3,1815.20000000001,2581.39999999997,61698.0000000067,146,2.43333333333333
"21/11/2024 13:49:22","M53772",4,"bored",95,1915.10000000003,4436.90000000002,66134.9000000067,182,3.03333333333333
"21/11/2024 13:49:25","M53772",4,"happy",3,2281.5,3021.89999999927,69156.800000006,185,3.08333333333333
"21/11/2024 13:49:28","M53772",4,"frustrated",97,1848.5,3344.69999999925,72501.5000000052,188,3.13333333333333
"21/11/2024 13:50:03","M53772",5,"bored",97,3147.40000000002,4185,76686.5000000052,223,3.71666666666667
"21/11/2024 13:50:05","M53772",5,"happy",3,1315.70000000001,2297.50000000076,78984.000000006,225,3.75
"21/11/2024 13:50:08","M53772",5,"frustrated",97,2015,2955.89999999927,81939.9000000053,228,3.8
"21/11/2024 13:50:43","M53772",6,"frustrated",98,2831,3745.39999999927,85685.3000000045,263,4.38333333333333
"21/11/2024 13:50:46","M53772",6,"bored",97,1515.5,2545.40000000224,88230.7000000068,266,4.43333333333333
"21/11/2024 13:50:51","M53772",6,"happy",10,1298.90000000002,5428.90000000002,93659.6000000068,271,4.51666666666667
"21/11/2024 13:51:29","M53772",7,"happy",10,3130.59999999998,6878.90000000224,100538.500000009,309,5.15
"21/11/2024 13:51:32","M53772",7,"bored",95,2231.5,3208.90000000002,103747.400000009,312,5.2
"21/11/2024 13:51:35","M53772",7,"frustrated",95,2298,3158.80000000075,106906.20000001,315,5.25
"21/11/2024 13:52:10","M53772",8,"frustrated",92,2997.59999999998,3975.40000000148,110881.600000011,350,5.83333333333333
"21/11/2024 13:52:13","M53772",8,"bored",96,1965.10000000003,3301.30000000226,114182.900000014,353,5.88333333333333
"21/11/2024 13:52:17","M53772",8,"happy",5,2980.89999999997,3913.5,118096.400000014,357,5.95
"21/11/2024 13:52:51","M53772",9,"bored",92,1731.90000000002,2704.00000000151,120800.400000015,391,6.51666666666667
"21/11/2024 13:52:55","M53772",9,"happy",6,3247.5,4203.39999999927,125003.800000014,395,6.58333333333333
"21/11/2024 13:52:58","M53772",9,"frustrated",92,2114.90000000002,3311.40000000224,128315.200000017,398,6.63333333333333
"21/11/2024 13:53:34","M53772",10,"frustrated",92,2464.59999999998,4979.29999999993,133294.500000017,434,7.23333333333333
"21/11/2024 13:53:39","M53772",10,"bored",90,3230.70000000007,4278.90000000154,137573.400000018,439,7.31666666666667
"21/11/2024 13:53:42","M53772",10,"happy",6,1631.90000000002,3373.59999999998,140947.000000018,442,7.36666666666667
"21/11/2024 13:54:18","M53772",11,"frustrated",100,2414.70000000007,5504.00000000151,146451.00000002,478,7.96666666666667
"21/11/2024 13:54:22","M53772",11,"bored",100,1398.80000000005,3107.70000000077,149558.70000002,482,8.03333333333333
"21/11/2024 13:54:25","M53772",11,"happy",0,1781.80000000005,3176.70000000077,152735.400000021,485,8.08333333333333
"21/11/2024 13:54:59","M53772",12,"frustrated",100,1981.69999999995,3584,156319.400000021,519,8.65
"21/11/2024 13:55:04","M53772",12,"bored",100,1881.79999999993,4504.59999999998,160824.000000021,524,8.73333333333333
"21/11/2024 13:55:17","M53772",12,"happy",2,1898.40000000002,12993.1000000008,173817.100000022,537,8.95
"21/11/2024 13:45:28","M15001",0,"bored",20,5116.6,6366.60000000001,6366.60000000001,0,0
"21/11/2024 13:45:37","M15001",0,"happy",50,2716.7,8706.69999996424,15073.2999999642,9,0.15
"21/11/2024 13:45:46","M15001",0,"frustrated",30,2850,9200.00000000001,24273.2999999643,18,0.3
"21/11/2024 13:46:24","M15001",1,"happy",50,2783.29999999999,7347.19999995231,31620.4999999166,56,0.933333333333333
"21/11/2024 13:46:34","M15001",1,"frustrated",20,4183.70000000001,9607.29999998808,41227.7999999046,66,1.1
"21/11/2024 13:46:39","M15001",1,"bored",10,3250.10000000001,4997.39999995232,46225.199999857,71,1.18333333333333
"21/11/2024 13:47:15","M15001",2,"bored",5,2916.69999999998,4779.69999997615,51004.8999998331,107,1.78333333333333
"21/11/2024 13:47:19","M15001",2,"happy",50,2999.89999999999,4088.10000000001,55092.9999998331,111,1.85
"21/11/2024 13:47:23","M15001",2,"frustrated",10,2066.59999999998,4333.39999999997,59426.3999998331,115,1.91666666666667
"21/11/2024 13:47:58","M15001",3,"frustrated",5,2649.90000000002,4355.29999996425,63781.6999997973,150,2.5
"21/11/2024 13:48:02","M15001",3,"bored",5,1716.69999999998,3713.49999998807,67495.1999997854,154,2.56666666666667
"21/11/2024 13:48:07","M15001",3,"happy",50,2183.5,4645.39999996423,72140.5999997497,159,2.65
"21/11/2024 13:48:44","M15001",4,"frustrated",5,3350.10000000001,6553.99999997616,78694.5999997258,196,3.26666666666667
"21/11/2024 13:48:48","M15001",4,"happy",50,1266.70000000001,3992.99999995233,82687.5999996781,200,3.33333333333333
"21/11/2024 13:48:51","M15001",4,"bored",5,1517,3073.89999999999,85761.4999996781,203,3.38333333333333
"21/11/2024 13:49:28","M15001",5,"happy",50,2633.5,5772.5999999881,91534.0999996662,240,4
"21/11/2024 13:49:32","M15001",5,"frustrated",5,1566.70000000001,4293.89999998809,95827.9999996543,244,4.06666666666667
"21/11/2024 13:49:38","M15001",5,"bored",5,3983.40000000002,5604.40000000002,101432.399999654,250,4.16666666666667
"21/11/2024 13:50:14","M15001",6,"happy",50,2583,5471.29999999999,106903.699999654,286,4.76666666666667
"21/11/2024 13:50:20","M15001",6,"frustrated",5,3567,5929.40000000002,112833.099999654,292,4.86666666666667
"21/11/2024 13:50:28","M15001",6,"bored",5,4883.19999999995,8133.5,120966.599999654,300,5
"21/11/2024 13:51:08","M15001",7,"happy",50,3533.59999999998,8399.99999999994,129366.599999654,340,5.66666666666667
"21/11/2024 13:51:13","M15001",7,"bored",5,2950,5013.99999995233,134380.599999607,345,5.75
"21/11/2024 13:51:17","M15001",7,"frustrated",5,1749.89999999997,4295.0999999523,138675.699999559,349,5.81666666666667
"21/11/2024 13:51:53","M15001",8,"frustrated",5,2499.90000000002,4994.69999998808,143670.399999547,385,6.41666666666667
"21/11/2024 13:51:57","M15001",8,"bored",0,2133.29999999999,4155.99999997613,147826.399999523,389,6.48333333333333
"21/11/2024 13:52:02","M15001",8,"happy",50,2200,5247.49999998807,153073.899999511,394,6.56666666666667
"21/11/2024 13:52:37","M15001",9,"frustrated",1,2433.10000000003,3515.0999999881,156588.999999499,429,7.15
"21/11/2024 13:52:41","M15001",9,"happy",50,2383.20000000001,4569.69999998808,161158.699999487,433,7.21666666666667
"21/11/2024 13:52:48","M15001",9,"bored",2,3417,6982.89999997616,168141.599999464,440,7.33333333333333
"21/11/2024 13:53:24","M15001",10,"frustrated",0,3766.60000000003,4733.40000000008,172874.999999464,476,7.93333333333333
"21/11/2024 13:53:26","M15001",10,"bored",1,1116.69999999995,2079.59999999998,174954.599999464,478,7.96666666666667
"21/11/2024 13:53:31","M15001",10,"happy",50,933.5,4600,179554.599999464,483,8.05
"21/11/2024 13:54:07","M15001",11,"bored",2,4716.80000000005,5595.09999995236,185149.699999416,519,8.65
"21/11/2024 13:54:09","M15001",11,"frustrated",1,1349.90000000002,2171,187320.699999416,521,8.68333333333333
"21/11/2024 13:54:13","M15001",11,"happy",50,1533.40000000002,3199.90000000002,190520.599999416,525,8.75
"21/11/2024 13:55:08","M15001",12,"happy",50,22116.5,24113.2999999523,214633.899999368,580,9.66666666666667
"21/11/2024 13:55:10","M15001",12,"bored",2,1200,2258.79999995232,216892.699999321,582,9.7
"21/11/2024 13:55:12","M15001",12,"frustrated",1,1066.79999999993,1941.29999996419,218833.999999285,584,9.73333333333333
"21/11/2024 13:45:45","M84633",0,"bored",28,5649.9,6865.0999997139,6865.0999997139,0,0
"21/11/2024 13:45:49","M84633",0,"happy",91,2599.8,3642.2999997139,10507.3999994278,4,0.0666666666666667
"21/11/2024 13:45:52","M84633",0,"frustrated",0,1866.6,2843.89999990463,13351.2999993324,7,0.116666666666667
"21/11/2024 13:46:29","M84633",1,"happy",88,3483.2,5639.7999997139,18991.0999990463,44,0.733333333333333
"21/11/2024 13:46:33","M84633",1,"bored",26,2883.2,4539.39999990464,23530.499998951,48,0.8
"21/11/2024 13:46:38","M84633",1,"frustrated",0,2916.60000000001,4482.60000000001,28013.099998951,53,0.883333333333333
"21/11/2024 13:47:17","M84633",2,"happy",70,4599.8,8027.79999980927,36040.8999987603,92,1.53333333333333
"21/11/2024 13:47:21","M84633",2,"bored",40,3133,4449.60000000001,40490.4999987603,96,1.6
"21/11/2024 13:47:24","M84633",2,"frustrated",0,2050,3407.69999971389,43898.1999984741,99,1.65
"21/11/2024 13:47:59","M84633",3,"frustrated",0,2699.89999999999,4022.59999980926,47920.7999982834,134,2.23333333333333
"21/11/2024 13:48:10","M84633",3,"bored",90,3649.79999999999,10863.9,58784.6999982834,145,2.41666666666667
"21/11/2024 13:48:15","M84633",3,"happy",50,2783.30000000002,5288.29999990464,64072.9999981881,150,2.5
"21/11/2024 13:48:53","M84633",4,"happy",46,3566.60000000001,7007.5,71080.4999981881,188,3.13333333333333
"21/11/2024 13:48:58","M84633",4,"bored",100,2550,4209.09999961854,75289.5999978066,193,3.21666666666667
"21/11/2024 13:49:03","M84633",4,"frustrated",0,2150.39999999999,4960.19999961852,80249.7999974251,198,3.3
"21/11/2024 13:49:39","M84633",5,"frustrated",0,3999.79999999999,5440.29999961852,85690.0999970436,234,3.9
"21/11/2024 13:49:42","M84633",5,"happy",47,2516.39999999999,3453.10000000001,89143.1999970436,237,3.95
"21/11/2024 13:49:50","M84633",5,"bored",99,4899.89999999997,7316.59999999992,96459.7999970436,245,4.08333333333333
"21/11/2024 13:50:27","M84633",6,"happy",38,5766.5,6785.79999961855,103245.599996662,282,4.7
"21/11/2024 13:50:31","M84633",6,"frustrated",0,2266.70000000001,3445.29999961855,106690.899996281,286,4.76666666666667
"21/11/2024 13:50:34","M84633",6,"bored",99,1766.69999999995,3014.99999961851,109705.899995899,289,4.81666666666667
"21/11/2024 13:51:12","M84633",7,"happy",30,6216.5,7234.19999990461,116940.099995804,327,5.45
"21/11/2024 13:51:16","M84633",7,"frustrated",0,2249.80000000005,4020.99999990466,120961.099995708,331,5.51666666666667
"21/11/2024 13:51:20","M84633",7,"bored",99,2283.29999999999,3627.2999997139,124588.399995422,335,5.58333333333333
"21/11/2024 13:51:55","M84633",8,"frustrated",0,2700,4163.79999961855,128752.199995041,370,6.16666666666667
"21/11/2024 13:52:02","M84633",8,"happy",31,3766.69999999995,7176.09999999998,135928.299995041,377,6.28333333333333
"21/11/2024 13:52:06","M84633",8,"bored",100,2650,4009.59999990463,139937.899994946,381,6.35
"21/11/2024 13:52:44","M84633",9,"bored",100,5699.89999999997,7241.19999990461,147179.09999485,419,6.98333333333333
"21/11/2024 13:52:52","M84633",9,"happy",23,4933.29999999999,7849.59999999998,155028.69999485,427,7.11666666666667
"21/11/2024 13:52:56","M84633",9,"frustrated",0,1783.40000000002,3489.49999990466,158518.199994755,431,7.18333333333333
"21/11/2024 13:53:33","M84633",10,"frustrated",0,4499.90000000002,6010.69999980927,164528.899994564,468,7.8
"21/11/2024 13:53:36","M84633",10,"bored",100,2116.70000000001,3621.79999999999,168150.699994564,471,7.85
"21/11/2024 13:53:41","M84633",10,"happy",23,3200,4510.19999990461,172660.899994469,476,7.93333333333333
"21/11/2024 13:54:19","M84633",11,"happy",57,4500.09999999998,7190.49999971385,179851.399994182,514,8.56666666666667
"21/11/2024 13:54:29","M84633",11,"bored",70,3033.5,10230.7,190082.099994182,524,8.73333333333333
"21/11/2024 13:54:32","M84633",11,"frustrated",0,2133.29999999993,3452.89999980922,193534.999993992,527,8.78333333333333
"21/11/2024 13:55:10","M84633",12,"bored",63,3400,6090.19999961858,199625.19999361,565,9.41666666666667
"21/11/2024 13:55:14","M84633",12,"frustrated",0,2616.59999999998,4037.79999980924,203662.99999342,569,9.48333333333333
"21/11/2024 13:55:16","M84633",12,"happy",64,1233.30000000005,2163.90000000002,205826.89999342,571,9.51666666666667
"21/11/2024 13:58:09","M06732",0,"bored",58,2333,5650,5650,0,0
"21/11/2024 13:58:11","M06732",0,"happy",82,1600,2584,8234,2,0.0333333333333333
"21/11/2024 13:58:15","M06732",0,"frustrated",0,2149,3418,11652,6,0.1
"21/11/2024 13:58:53","M06732",1,"bored",83,3317,7083,18735,44,0.733333333333333
"21/11/2024 13:59:01","M06732",1,"happy",83,2367,7932,26667,52,0.866666666666667
"21/11/2024 13:59:06","M06732",1,"frustrated",2,2884,5547,32214,57,0.95
"21/11/2024 13:59:41","M06732",2,"happy",80,2783,4067,36281,92,1.53333333333333
"21/11/2024 13:59:45","M06732",2,"bored",90,1816,3555,39836,96,1.6
"21/11/2024 13:59:52","M06732",2,"frustrated",10,3416,6914,46750,103,1.71666666666667
"21/11/2024 14:00:26","M06732",3,"happy",73,1833,3970,50720,137,2.28333333333333
"21/11/2024 14:00:30","M06732",3,"frustrated",35,1433,3250,53970,141,2.35
"21/11/2024 14:00:34","M06732",3,"bored",91,1434,4744,58714,145,2.41666666666667
"21/11/2024 14:01:16","M06732",4,"frustrated",66,7550,10833,69547,187,3.11666666666667
"21/11/2024 14:01:22","M06732",4,"happy",65,1700,5676,75223,193,3.21666666666667
"21/11/2024 14:01:26","M06732",4,"bored",96,2317,4214,79437,197,3.28333333333333
"21/11/2024 14:02:09","M06732",5,"frustrated",77,2133,12081,91518,240,4
"21/11/2024 14:02:16","M06732",5,"bored",94,1766,6511.00000000006,98029.0000000001,247,4.11666666666667
"21/11/2024 14:02:21","M06732",5,"happy",72,2850,5617,103646,252,4.2
"21/11/2024 14:03:04","M06732",6,"happy",83,9750,11914,115560,295,4.91666666666667
"21/11/2024 14:03:14","M06732",6,"frustrated",86,2084,10266,125826,305,5.08333333333333
"21/11/2024 14:03:18","M06732",6,"bored",100,1467,3901,129727,309,5.15
"21/11/2024 14:03:53","M06732",7,"happy",65,1584,4134,133861,344,5.73333333333333
"21/11/2024 14:03:56","M06732",7,"bored",100,1650,2766,136627,347,5.78333333333333
"21/11/2024 14:03:59","M06732",7,"frustrated",95,1217,3061,139688,350,5.83333333333333
"21/11/2024 14:04:33","M06732",8,"bored",100,2033,2931,142619,384,6.4
"21/11/2024 14:04:38","M06732",8,"frustrated",95,1267,4787,147406,389,6.48333333333333
"21/11/2024 14:04:42","M06732",8,"happy",62,2783,4332,151738,393,6.55
"21/11/2024 14:05:17","M06732",9,"happy",58,3317,4432,156170,428,7.13333333333333
"21/11/2024 14:05:22","M06732",9,"bored",100,2400,4906,161076,433,7.21666666666667
"21/11/2024 14:05:25","M06732",9,"frustrated",98,966,2750,163826,436,7.26666666666667
"21/11/2024 14:05:59","M06732",10,"bored",100,1399,2632,166458,470,7.83333333333333
"21/11/2024 14:06:01","M06732",10,"frustrated",100,1200,2138,168596,472,7.86666666666667
"21/11/2024 14:06:03","M06732",10,"happy",51,1465,2333,170929,474,7.9
"21/11/2024 14:06:38","M06732",11,"frustrated",100,2917,4099,175028,509,8.48333333333333
"21/11/2024 14:06:43","M06732",11,"bored",100,1517,5199,180227,514,8.56666666666667
"21/11/2024 14:06:52","M06732",11,"happy",51,4667,8751,188978,523,8.71666666666667
"21/11/2024 14:07:27","M06732",12,"happy",49,2283,3870,192848,558,9.3
"21/11/2024 14:07:29","M06732",12,"frustrated",100,1700,2501,195349,560,9.33333333333333
"21/11/2024 14:07:32","M06732",12,"bored",100,950,2167,197516,563,9.38333333333333
"22/11/2024 08:21:37","M59606",0,"happy",77,2798.5,4781.20000004768,4781.20000004768,0,0
"22/11/2024 08:21:40","M59606",0,"frustrated",8,1659.6,3238.20000007153,8019.40000011921,3,0.05
"22/11/2024 08:21:44","M59606",0,"bored",16,2638.8,4048.4,12067.8000001192,7,0.116666666666667
"22/11/2024 08:22:21","M59606",1,"frustrated",8,3527.59999999999,5946.39999999999,18014.2000001192,44,0.733333333333333
"22/11/2024 08:22:24","M59606",1,"happy",80,1222.20000000001,3122.90000007153,21137.1000001907,47,0.783333333333333
"22/11/2024 08:22:31","M59606",1,"bored",30,2361,6430.30000000002,27567.4000001908,54,0.9
"22/11/2024 08:23:08","M59606",2,"bored",25,2395.8,6067.60000007153,33635.0000002623,91,1.51666666666667
"22/11/2024 08:23:10","M59606",2,"happy",80,1354.09999999999,2230.39999999999,35865.4000002623,93,1.55
"22/11/2024 08:23:14","M59606",2,"frustrated",7,1263.90000000001,3708.2,39573.6000002623,97,1.61666666666667
"22/11/2024 08:23:49","M59606",3,"happy",79,2916.5,4528.60000000001,44102.2000002623,132,2.2
"22/11/2024 08:23:54","M59606",3,"bored",31,1305.60000000001,5174.90000009537,49277.1000003576,137,2.28333333333333
"22/11/2024 08:23:58","M59606",3,"frustrated",11,1548.60000000001,3039.70000004768,52316.8000004053,141,2.35
"22/11/2024 08:24:33","M59606",4,"frustrated",9,2062.39999999999,4470.50000002384,56787.3000004292,176,2.93333333333333
"22/11/2024 08:24:36","M59606",4,"happy",77,1687.5,3024.50000004767,59811.8000004768,179,2.98333333333333
"22/11/2024 08:24:41","M59606",4,"bored",28,1604.10000000001,5159.5,64971.3000004768,184,3.06666666666667
"22/11/2024 08:25:18","M59606",5,"frustrated",11,2805.39999999999,5737.89999999999,70709.2000004768,221,3.68333333333333
"22/11/2024 08:25:23","M59606",5,"bored",32,2388.89999999999,5240.80000007153,75950.0000005484,226,3.76666666666667
"22/11/2024 08:25:27","M59606",5,"happy",78,1305.60000000001,3506.10000002384,79456.1000005722,230,3.83333333333333
"22/11/2024 08:26:03","M59606",6,"frustrated",14,2194.40000000002,5873.10000009538,85329.2000006676,266,4.43333333333333
"22/11/2024 08:26:09","M59606",6,"bored",33,1673.59999999998,5242.90000000002,90572.1000006676,272,4.53333333333333
"22/11/2024 08:26:12","M59606",6,"happy",77,1013.89999999997,3214.29999999999,93786.4000006676,275,4.58333333333333
"22/11/2024 08:26:49","M59606",7,"happy",74,3423.5,5682.09999999998,99468.5000006676,312,5.2
"22/11/2024 08:26:53","M59606",7,"bored",34,1354.20000000001,4105.50000004767,103574.000000715,316,5.26666666666667
"22/11/2024 08:26:56","M59606",7,"frustrated",14,1375,3236.20000000001,106810.200000715,319,5.31666666666667
"22/11/2024 08:27:31","M59606",8,"happy",78,2659.59999999998,4093.00000009534,110903.200000811,354,5.9
"22/11/2024 08:27:33","M59606",8,"frustrated",13,1201.40000000002,2480.5,113383.700000811,356,5.93333333333333
"22/11/2024 08:27:36","M59606",8,"bored",30,1111.10000000003,2773.50000002387,116157.200000834,359,5.98333333333333
"22/11/2024 08:28:11","M59606",9,"frustrated",15,2340.20000000001,3719.10000009538,119876.30000093,394,6.56666666666667
"22/11/2024 08:28:15","M59606",9,"happy",74,2520.70000000001,4566.80000007153,124443.100001001,398,6.63333333333333
"22/11/2024 08:28:18","M59606",9,"bored",28,965.299999999988,2492.50000007154,126935.600001073,401,6.68333333333333
